crew_id,DUB,SXB,VCE,VIE
NWYEUOZX,1,1,1,1
KDAEDEUN,1,1,1,1
NEWGHNGK,1,1,1,1
HHBSIPUG,1,1,1,1
HVZLTHGI,1,1,1,1
LJXGOVEC,1,1,1,1
DAPBFYML,1,1,1,1
QVCUDZOH,1,1,1,1
MQBXOVYQ,1,1,1,1
SJKRQQRO,1,1,1,1
DKSGWSTO,1,1,1,1
ZCARAPYI,1,1,1,1
OOPDSMUW,1,1,1,1
EMQCWQHB,1,1,1,1
CNXFFVIN,1,1,1,1
AGWUJHWJ,1,1,1,1
GZZHNXGY,1,1,1,1
JXJTQMBM,1,1,1,1
FLNOTEET,1,1,1,1
RLSVBVAF,1,1,1,1
OPIWBXRQ,1,1,1,1
DCOKMCKX,1,1,1,1
JXNHUMFP,1,1,1,1
UIHTRHMD,1,1,1,1
XNPWBROE,1,1,1,1
KRMJPMES,1,1,1,1
EKGIBSFW,1,1,1,1
CTLYHEEC,1,1,1,1
RZJIOBAG,1,1,1,1
OZOWRLSE,1,1,1,1
WBTYGZLM,1,1,1,1
CTPHNRXY,1,1,1,1
EQKKZBZR,1,1,1,1
GFJMHZYA,1,1,1,1
SEMMVNFN,1,1,1,1
WJLRALOU,1,1,1,1
NBXYQTBL,1,1,1,1
TMDWEJAE,1,1,1,1
LGKTWHCR,1,1,1,1
DBUEFPGI,1,1,1,1
UCMFENXO,1,1,1,1
HAKHNXKR,1,1,1,1
NTKNUWJK,1,1,1,1
PXIQWORI,1,1,1,1
IWJLZHZE,1,1,1,1
MNKEGJXD,1,1,1,1
WIGQBLVN,1,1,1,1
CJIJVYSQ,1,1,1,1
BMXNBJOK,1,1,1,1
XLTGLEWG,1,1,1,1
MYQSNHND,1,1,1,1
CGDVNUME,1,1,1,1
QVSCMSAF,1,1,1,1
ENCZUCVC,1,1,1,1
LWKUVOVC,1,1,1,1
WMRBPNMQ,1,1,1,1
VCJOQXWA,1,1,1,1
LUXLQANT,1,1,1,1
APPMMNUT,1,1,1,1
KFLEXOPD,1,1,1,1
VFGLHGXA,1,1,1,1
DUSRILDR,1,1,1,1
JEYYZYXU,1,1,1,1
ENMNYNNZ,1,1,1,1
BLMRWHBI,1,1,1,1
ESVFBTUC,1,1,1,1
LQDDEYGE,1,1,1,1
GZEBYIVH,1,1,1,1
KGQEAUSX,1,1,1,1
LFAGXPNN,1,1,1,1
POVONFMJ,1,1,1,1
BYZRCRZQ,1,1,1,1
LZOEMSNN,1,1,1,1
DUTTTKHC,1,1,1,1
ERAKHTJP,1,1,1,1
DWGXJNZF,1,1,1,1
UWRMVJPY,1,1,1,1
FETAYQYD,1,1,1,1
BCKXLQMB,1,1,1,1
KBFOBOZB,1,1,1,1
MSGBLWQV,1,1,1,1
DTFCAXJX,1,1,1,1
AWPDECRR,1,1,1,1
VCGNSZMC,1,1,1,1
HCPIPGFU,1,1,1,1
XQXWBYDU,1,1,1,1
GVNVWTQO,1,1,1,1
OIZYLBSQ,1,1,1,1
QNCUSAYM,1,1,1,1
QNFNSNYQ,1,1,1,1
RHNRCLYS,1,1,1,1
XIIHTVGY,1,1,1,1
CXCIOZSN,1,1,1,1
ERZSZSYL,1,1,1,1
XJSXTDHI,1,1,1,1
ATJROBIF,1,1,1,1
ULAPCMSN,1,1,1,1
KFBYDLRP,1,1,1,1
HCMDOUML,1,1,1,1
EAKTNKRU,1,1,1,1
IWOCGMUI,1,1,1,1
JFLACAGB,1,1,1,1
QKFWDZAP,1,1,1,1
FRRDZBXV,1,1,1,1
TZFGEZIC,1,1,1,1
CMBDRDJB,1,1,1,1
LFHIDTPE,1,1,1,1
YYAIDCRV,1,1,1,1
KAYJGFJU,1,1,1,1
SUFOOQIH,1,1,1,1
SFFJZZBN,1,1,1,1
LWBTAMVA,1,1,1,1
PHSBWHYD,1,1,1,1
SGNIEDGX,1,1,1,1
QBQVYRKR,1,1,1,1
IWDXPKKP,1,1,1,1
IRJWHQAE,1,1,1,1
NUFRYZHQ,1,1,1,1
TDFHJJSD,1,1,1,1
KFVQAJEL,1,1,1,1
OIFSBMZT,1,1,1,1
ASFJMJCA,1,1,1,1
KJNURVJR,1,1,1,1
WFHWJSFY,1,1,1,1
DTMVATNA,1,1,1,1
TVSWXVVV,1,1,1,1
ANKNMYAA,1,1,1,1
KTKYJHZS,1,1,1,1
YOFZLJEU,1,1,1,1
TJZHYGWP,1,1,1,1
CZUFNTSB,1,1,1,1
MQIPFVNX,1,1,1,1
LJVYCCBJ,1,1,1,1
WEOEIWWC,1,1,1,1
LQUAIIGO,1,1,1,1
AMKVAJHA,1,1,1,1
IZSZRVWO,1,1,1,1
PDBRECDU,1,1,1,1
NYFBKHTZ,1,1,1,1
JCBSPKGW,1,1,1,1
ZCAZQPBR,1,1,1,1
SLROHIIJ,1,1,1,1
XOTUHHXP,1,1,1,1
IZHANKXQ,1,1,1,1
KEDYDQDV,1,1,1,1
PRUOWVRS,1,1,1,1
MHXNEAKU,1,1,1,1
HARETRYC,1,1,1,1
FIEOAWLV,1,1,1,1
BRPJKSFG,1,1,1,1
PIJVVSUB,1,1,1,1
EVPOUDWX,1,1,1,1
TGBKBRVM,1,1,1,1
MSVEOMWQ,1,1,1,1
JCVCMEJO,1,1,1,1
YDTGKWBZ,1,1,1,1
HRHOLRBF,1,1,1,1
ZRWSZSLE,1,1,1,1
WOHRBNAI,1,1,1,1
ZUHNYIEP,1,1,1,1
TFFAINIU,1,1,1,1
JNZNQAFM,1,1,1,1
IDXLOTRP,1,1,1,1
EBIGRAWR,1,1,1,1
YHVZCOJW,1,1,1,1
PNVWQMFF,1,1,1,1
DXZKGXPU,1,1,1,1
BKUAPGUS,1,1,1,1
BPGOYVNU,1,1,1,1
HIOPGXFN,1,1,1,1
DCWCPVKY,1,1,1,1
UXXMKMFJ,1,1,1,1
KOQBVQQZ,1,1,1,1
BFGQQYKR,1,1,1,1
NFITVQDQ,1,1,1,1
IGCOIJTI,1,1,1,1
ERMKJPXM,1,1,1,1
NXYWOXAK,1,1,1,1
WGKHLNOX,1,1,1,1
NRWPPMNO,1,1,1,1
TIAXVWTU,1,1,1,1
NFXSSDTS,1,1,1,1
EEROGBDC,1,1,1,1
SUQWCPZU,1,1,1,1
CRZAMGVI,1,1,1,1
NSXBFICJ,1,1,1,1
DTCQZDHE,1,1,1,1
KJYVLKUB,1,1,1,1
SCBHISUG,1,1,1,1
FYZBDPSD,1,1,1,1
ZKTBEZGO,1,1,1,1
WHOTFLCY,1,1,1,1
SWNAUWGW,1,1,1,1
ORCNAAVN,1,1,1,1
LKJAVRWW,1,1,1,1
KXLRPKLM,1,1,1,1
NMWZJTWE,1,1,1,1
TCCSWZNU,1,1,1,1
AOYMZAHP,1,1,1,1
RVZMFROI,1,1,1,1
ZVIPDPOF,1,1,1,1
BDEOLHJF,1,1,1,1
JPUEEMJG,1,1,1,1
EIVRJBCI,1,1,1,1
GMRNORUL,1,1,1,1
KAGYJSAD,1,1,1,1
OYJKWRAQ,1,1,1,1
VZJUXRGF,1,1,1,1
OXXUILUZ,1,1,1,1
HAOPQBIJ,1,1,1,1
RVZGSJKC,1,1,1,1
LWWMQZSE,1,1,1,1
BRFFXJKU,1,1,1,1
FXGAFXJJ,1,1,1,1
YKGRVKUJ,1,1,1,1
GMFRQUTQ,1,1,1,1
UZGWOQXF,1,1,1,1
KUIXCWPR,1,1,1,1
KHYETLRN,1,1,1,1
RRZDASJL,1,1,1,1
CNAWFFEF,1,1,1,1
LYTOEQPY,1,1,1,1
KPHSYQHX,1,1,1,1
JIYDAHFT,1,1,1,1
CSUSKBLY,1,1,1,1
DPLZHSYW,1,1,1,1
YWROLHLE,1,1,1,1
FMBHNEJD,1,1,1,1
YRITOCTD,1,1,1,1
MASQFECM,1,1,1,1
CZTQXHTN,1,1,1,1
BKLQPNVD,1,1,1,1
AUABVRET,1,1,1,1
MKOLERHZ,1,1,1,1
MZPKVYRW,1,1,1,1
OQIJVMEO,1,1,1,1
TLSGSBLN,1,1,1,1
ULGMZKDO,1,1,1,1
HIJWEIIQ,1,1,1,1
EOUZURNE,1,1,1,1
WJJRTYAW,1,1,1,1
UTDJWKBK,1,1,1,1
HRWJRKLQ,1,1,1,1
GWHLJPQG,1,1,1,1
OGKSGWRH,1,1,1,1
UTXTXXQH,1,1,1,1
VIRUHICJ,1,1,1,1
IDWYQFHR,1,1,1,1
HVZIMEMP,1,1,1,1
CBZEJNPH,1,1,1,1
QLVHZSHQ,1,1,1,1
SCAANNWE,1,1,1,1
EJENUWKJ,1,1,1,1
XPTGLZUF,1,1,1,1
HGFPAXIE,1,1,1,1
ULGGPYPN,1,1,1,1
SQUWNPVQ,1,1,1,1
OUEOICXQ,1,1,1,1
VYYLEZZL,1,1,1,1
GLHHQYED,1,1,1,1
JFTYZVAG,1,1,1,1
KIEVFAYG,1,1,1,1
QTGVMACZ,1,1,1,1
VPUSJLAP,1,1,1,1
XWJYKHUS,1,1,1,1
TQUZZKYG,1,1,1,1
AEDOCLPV,1,1,1,1
IZOCFJHQ,1,1,1,1
AZLZGBVY,1,1,1,1
ZMIHDPLW,1,1,1,1
TDHYHLDJ,1,1,1,1
XLNJRBDF,1,1,1,1
KIZFJXJB,1,1,1,1
PTXUBVYM,1,1,1,1
RCPYMVZN,1,1,1,1
PEEPZBTC,1,1,1,1
JPKUSDSD,1,1,1,1
VALWQQGE,1,1,1,1
YJJWNAUB,1,1,1,1
NDBMCGTD,1,1,1,1
MWNWGPGX,1,1,1,1
CFWMKZWT,1,1,1,1
AFIGCOJX,1,1,1,1
CLEAHWOU,1,1,1,1
UCBCFIXB,1,1,1,1
MJVXXVYV,1,1,1,1
WYPBKKTG,1,1,1,1
VPFDXXJK,1,1,1,1
DFLREGTJ,1,1,1,1
WUKBWXXQ,1,1,1,1
ZUPTNKWY,1,1,1,1
CCJRWXJZ,1,1,1,1
TEJBMRNB,1,1,1,1
DEHPHVEP,1,1,1,1
NCGWQGGB,1,1,1,1
XODPBDAM,1,1,1,1
OSMVJCYM,1,1,1,1
MFEWVKGG,1,1,1,1
GPXAJGBG,1,1,1,1
UADKBBCX,1,1,1,1
RCFWAFWS,1,1,1,1
YDPUKKKU,1,1,1,1
LMCHVCWF,1,1,1,1
JRITFRYN,1,1,1,1
PFOFSTYM,1,1,1,1
IQIYRZXB,1,1,1,1
NQFITZJV,1,1,1,1
VTQHZHCH,1,1,1,1
IOAOUODR,1,1,1,1
CWIYHEKG,1,1,1,1
YDVEXRFS,1,1,1,1
IVHEGNTE,1,1,1,1
VUAWSTCQ,1,1,1,1
PEDOOFHF,1,1,1,1
VFAUKLHI,1,1,1,1
MSGAMQDL,1,1,1,1
XRLVIBAO,1,1,1,1
DYMTJVZQ,1,1,1,1
ILBAUDUH,1,1,1,1
NHELEFHL,1,1,1,1
ZGRYVPTS,1,1,1,1
BIVRKMSA,1,1,1,1
THYGNEBK,1,1,1,1
ETGOEOCD,1,1,1,1
DBQFSVHO,1,1,1,1
IVVBPOEN,1,1,1,1
XWHRAFHD,1,1,1,1
TPGEBPAT,1,1,1,1
CTHGKLOJ,1,1,1,1
YMXYNHUK,1,1,1,1
SGFDWBTP,1,1,1,1
DBLVWNOA,1,1,1,1
CPTCSWNM,1,1,1,1
GNHZXLIO,1,1,1,1
GXFEFALH,1,1,1,1
JFRBADVZ,1,1,1,1
EXALOWRZ,1,1,1,1
UPNBFAHC,1,1,1,1
MQQYFHYV,1,1,1,1
KJQWZORI,1,1,1,1
DUGTKBTA,1,1,1,1
FXGOEDHK,1,1,1,1
WOWCMRFS,1,1,1,1
LXCCMWVB,1,1,1,1
XPWMVDMU,1,1,1,1
TPLKZCSM,1,1,1,1
FRNKQDYW,1,1,1,1
DVYGFQRR,1,1,1,1
DEOPWAYF,1,1,1,1
QOTJTDEF,1,1,1,1
VKSGLGLH,1,1,1,1
LMKFBYPE,1,1,1,1
UREAEFFD,1,1,1,1
VYJFZBNL,1,1,1,1
OPZRVJNK,1,1,1,1
OFXEIKJK,1,1,1,1
OCTKEJIP,1,1,1,1
CQQDRDAW,1,1,1,1
PNWLJQRG,1,1,1,1
TUVBHHLV,1,1,1,1
CHCZHLRF,1,1,1,1
BNKKVJHS,1,1,1,1
YHLNZGNX,1,1,1,1
CUKOJCPK,1,1,1,1
SCQPLSPP,1,1,1,1
JEXATXSD,1,1,1,1
JCUXSSUK,1,1,1,1
BOVPNJTV,1,1,1,1
UYMAPGCF,1,1,1,1
HRSKJWIV,1,1,1,1
XAJMAKOS,1,1,1,1
QZGFXQWG,1,1,1,1
EBVJTLHC,1,1,1,1
ALPLMNKP,1,1,1,1
TYBTEIHA,1,1,1,1
CXCJEGWK,1,1,1,1
BXRXSRIC,1,1,1,1
KCGGFCGH,1,1,1,1
EAENZUXI,1,1,1,1
JJZJZMCT,1,1,1,1
PMCHIFGN,1,1,1,1
SIYAIVAT,1,1,1,1
MGQOHGRE,1,1,1,1
GWRHGCWX,1,1,1,1
DDFLRGAY,1,1,1,1
WYCOTLFC,1,1,1,1
UBDQZWFY,1,1,1,1
LQTVXSIL,1,1,1,1
JLPJNKLJ,1,1,1,1
YQUTCFDP,1,1,1,1
CFNDBLHF,1,1,1,1
DFPCETOW,1,1,1,1
MOLMACNL,1,1,1,1
JHXKYCOI,1,1,1,1
GEUQJCXA,1,1,1,1
JNHYRDBT,1,1,1,1
PIXIPXDA,1,1,1,1
JNLODMQP,1,1,1,1
PCDJAQHL,1,1,1,1
SENWGUCX,1,1,1,1
DHMTEOHS,1,1,1,1
PRNFSZJK,1,1,1,1
AXDFBSOM,1,1,1,1
AOLLGVEC,1,1,1,1
UCLXCTOD,1,1,1,1
AFHWTVCN,1,1,1,1
TYQYSDWX,1,1,1,1
TQQMFQED,1,1,1,1
XZDNLGRD,1,1,1,1
ARREBAHM,1,1,1,1
SEKCOYLX,1,1,1,1
DKNAAKWU,1,1,1,1
QGLODGMS,1,1,1,1
BLBAHSIN,1,1,1,1
VMBCIAMY,1,1,1,1
OGWNQFIE,1,1,1,1
RQAQPKAY,1,1,1,1
ZJENIJUE,1,1,1,1
VYDTLUXT,1,1,1,1
FXZMIKET,1,1,1,1
DYORFAEG,1,1,1,1
VCOCUXRF,1,1,1,1
ACQSZXBT,1,1,1,1
YOCLXKNT,1,1,1,1
IKTSTNFZ,1,1,1,1
GXPZRAVI,1,1,1,1
EQIDBJSM,1,1,1,1
WNDBNSHU,1,1,1,1
VIQGPZOX,1,1,1,1
XADTYRBK,1,1,1,1
QVSKWDZA,1,1,1,1
WUGQPJTW,1,1,1,1
GIIBTNGD,1,1,1,1
UYFJTMUL,1,1,1,1
UZEAGMSN,1,1,1,1
DGVQKSZF,1,1,1,1
BUVONBDW,1,1,1,1
ESPPRRNZ,1,1,1,1
UCVQSGCA,1,1,1,1
PQXSOZFA,1,1,1,1
MRXKRVQW,1,1,1,1
CJQOTLAQ,1,1,1,1
TNBEFOIF,1,1,1,1
TWLYMRNK,1,1,1,1
XIUDBLUF,1,1,1,1
VTWBTFJR,1,1,1,1
WCFMYLSN,1,1,1,1
WZMXEAKH,1,1,1,1
HHOQZUPQ,1,1,1,1
SCGSKLZF,1,1,1,1
EENMJWJF,1,1,1,1
NSJOBHLN,1,1,1,1
KPDOXELF,1,1,1,1
WXMZSXES,1,1,1,1
HODXPEWL,1,1,1,1
RDWPNXQQ,1,1,1,1
EAKMUKKM,1,1,1,1
CCTXGGYU,1,1,1,1
WGLQFXVC,1,1,1,1
OPTVHPAC,1,1,1,1
PFPPPHUV,1,1,1,1
KUEBZUCZ,1,1,1,1
BHBFAABD,1,1,1,1
WFCMKJTT,1,1,1,1
VYCROKTK,1,1,1,1
KFJXIJRB,1,1,1,1
NMQFMEAH,1,1,1,1
OSUFHOBG,1,1,1,1
ICJHJTZJ,1,1,1,1
CFVFPOZV,1,1,1,1
MVACFWBQ,1,1,1,1
AHORZTYU,1,1,1,1
AVLGCWKB,1,1,1,1
BVLMUWVJ,1,1,1,1
VDEJFSHQ,1,1,1,1
NWIAARAA,1,1,1,1
PVDUIJSC,1,1,1,1
VJDPCTQM,1,1,1,1
ZENDNSVN,1,1,1,1
VCOXXLKW,1,1,1,1
RQSZTKRK,1,1,1,1
QWUABILI,1,1,1,1
WNATJTPM,1,1,1,1
TGRZIRAM,1,1,1,1
ZEPQBAJD,1,1,1,1
WNLXVXWO,1,1,1,1
KPUCHKCE,1,1,1,1
ELNGDAEY,1,1,1,1
ARUKOEOT,1,1,1,1
IUSGKIYS,1,1,1,1
GZSSXAQG,1,1,1,1
JXKHLLTF,1,1,1,1
OJBIZBTZ,1,1,1,1
JATSKKNL,1,1,1,1
TDXGGUVL,1,1,1,1
TYBEOSSA,1,1,1,1
HVKCBLLC,1,1,1,1
VXUPYAEU,1,1,1,1
FEYSDDAK,1,1,1,1
KHCXVZPI,1,1,1,1
AWOMDWFD,1,1,1,1
FLFNZRGB,1,1,1,1
FDRPOQEM,1,1,1,1
FFWNKZDU,1,1,1,1
MSCWFXTZ,1,1,1,1
ZKLZKTSW,1,1,1,1
BYWOEKGR,1,1,1,1
HWTPWPQD,1,1,1,1
DVXLAQDB,1,1,1,1
UGLPWABJ,1,1,1,1
SBIHMRSW,1,1,1,1
DFNUBRKW,1,1,1,1
HYUQPJGN,1,1,1,1
FFNXZTSE,1,1,1,1
JBAICNPB,1,1,1,1
WWRPAQSP,1,1,1,1
NSGHZKXE,1,1,1,1
XBZKKPNY,1,1,1,1
CORAIXMP,1,1,1,1
YPEQBTDU,1,1,1,1
FEBOPBRW,1,1,1,1
WLLSUVDD,1,1,1,1
WXXXRREZ,1,1,1,1
YVCUQMGV,1,1,1,1
JIYMZNXH,1,1,1,1
UKVOXXCU,1,1,1,1
OKDNPKXJ,1,1,1,1
AXUFNVKG,1,1,1,1
DBXAAHIG,1,1,1,1
FRPJJGZL,1,1,1,1
OFRXJMUH,1,1,1,1
SDMFIKZN,1,1,1,1
DVNFRKMA,1,1,1,1
TESDQTTB,1,1,1,1
QOJIDMSC,1,1,1,1
ZFUQBAOH,1,1,1,1
VELZFIPO,1,1,1,1
QPTPLTTS,1,1,1,1
WFAMZDCM,1,1,1,1
AMSRUIZM,1,1,1,1
SGDGXYAE,1,1,1,1
ZHSPQTHE,1,1,1,1
YAUSPZSL,1,1,1,1
ZVSAKEXD,1,1,1,1
AEWNNWMR,1,1,1,1
ZDHBAFOF,1,1,1,1
OOSMLFCN,1,1,1,1
GCTHBBXM,1,1,1,1
HQCGCJMZ,1,1,1,1
CYMJSLYY,1,1,1,1
IFZHWOOW,1,1,1,1
RLHFSRJQ,1,1,1,1
PXYVIKFM,1,1,1,1
INUKUSSQ,1,1,1,1
TLBCHMBC,1,1,1,1
KLHAPRMT,1,1,1,1
MNAXOFFS,1,1,1,1
DLTXDKVO,1,1,1,1
IFPUHSEN,1,1,1,1
UPKILNRP,1,1,1,1
AUUFLCHN,1,1,1,1
OJIOYTWE,1,1,1,1
NHJCXGBE,1,1,1,1
QMQUNLYV,1,1,1,1
GKUFESTR,1,1,1,1
KJMXIXIO,1,1,1,1
WZQULHRG,1,1,1,1
CWNWYLFC,1,1,1,1
PXVWBWBN,1,1,1,1
WTKFMALS,1,1,1,1
BJSTSPQQ,1,1,1,1
AMJFEECL,1,1,1,1
BTFAHLFO,1,1,1,1
VPBJPLMA,1,1,1,1
RDRBVTNB,1,1,1,1
FZUZMOGT,1,1,1,1
ZFOFJEBU,1,1,1,1
IHWMWYLQ,1,1,1,1
LEJOSHRU,1,1,1,1
GIKRVDOB,1,1,1,1
NSXJPRWS,1,1,1,1
SKKODBSW,1,1,1,1
ZECRAUTN,1,1,1,1
TEHVOUIW,1,1,1,1
QZBLSSMK,1,1,1,1
AFWJXISX,1,1,1,1
TAJHJZXO,1,1,1,1
MWGXLQET,1,1,1,1
YXWBEECK,1,1,1,1
MAFSTHQK,1,1,1,1
ZNQBWYQN,1,1,1,1
XSSGFMEL,1,1,1,1
FOMZBJTO,1,1,1,1
EVEFPXMR,1,1,1,1
PVSIQQWM,1,1,1,1
QYDMICJR,1,1,1,1
NPZLZHFR,1,1,1,1
QFZERVAV,1,1,1,1
ARJZNLFY,1,1,1,1
JUXDVKUY,1,1,1,1
YNHEIULH,1,1,1,1
OQEIMHNS,1,1,1,1
MOCUSGDI,1,1,1,1
KFDXUXRB,1,1,1,1
OVMAXVJZ,1,1,1,1
LWNYVKHU,1,1,1,1
KHDQQGHT,1,1,1,1
RUDVIHXD,1,1,1,1
VTCZTBMR,1,1,1,1
NIFCUGIZ,1,1,1,1
ERKCXNJZ,1,1,1,1
VDRHYWPC,1,1,1,1
RNMCKNMG,1,1,1,1
JWFRVKLV,1,1,1,1
LSOAEITH,1,1,1,1
OFDNHIBX,1,1,1,1
JBEUHNPT,1,1,1,1
GKCBKDSE,1,1,1,1
KTEGGMHP,1,1,1,1
WBVVFRUJ,1,1,1,1
KORXJMZV,1,1,1,1
SFVQPNPN,1,1,1,1
CFWSABYN,1,1,1,1
OYPHWMZF,1,1,1,1
IBCEJGRO,1,1,1,1
UQPTMZNO,1,1,1,1
BZUMKIGD,1,1,1,1
WGZZEWQN,1,1,1,1
CWEYGREL,1,1,1,1
LXDCEGDA,1,1,1,1
NGUMSTNF,1,1,1,1
TXIZUQGX,1,1,1,1
VMNFALID,1,1,1,1
NCOFHXSH,1,1,1,1
PIZNWPUZ,1,1,1,1
IAOPCZAX,1,1,1,1
FHIJJLUK,1,1,1,1
NLTIBTTA,1,1,1,1
XDANHIUE,1,1,1,1
EYRFDSSG,1,1,1,1
SDAIIYOS,1,1,1,1
PMAWUZKF,1,1,1,1
FHFKBAYW,1,1,1,1
RQHQEEUE,1,1,1,1
EPWLROQI,1,1,1,1
TOVZYBQP,1,1,1,1
RWNJNZTM,1,1,1,1
SYRLULXD,1,1,1,1
PDWKAYLD,1,1,1,1
HIJPDWNO,1,1,1,1
IZKRNHTH,1,1,1,1
DDXRQVRZ,1,1,1,1
VMSSVVMW,1,1,1,1
IYTTVWJK,1,1,1,1
RZAMJKKN,1,1,1,1
TSGULCYR,1,1,1,1
HLQQKBCP,1,1,1,1
AOYTLQUW,1,1,1,1
RTUGDFTI,1,1,1,1
